SabioReactionID,Name,Role,Smiles
14155,Aminopyrine,Substrate,CC2=C(C(=O)N(c1ccccc1)N2(C))N(C)C
14155,Noramidopyrine,Product,Cc1c(c(=O)n(n1C)c2ccccc2)NC
14167,Phenanthridone,Product,c1ccc2c(c1)c3ccccc3[nH]c2=O
14167,Phenanthridine,Substrate,c1ccc2c(c1)cnc3c2cccc3
14169,Penciclovir,Product,NC1=NC(=O)c2ncn(CCC(CO)CO)c2(N1)
14169,6-Deoxypenciclovir,Substrate,c1c2c(nc(n1)N)n(cn2)CCC(CO)CO
14176,1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphocholine,Product,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC
14204,Quercetin 3-O-beta-D-galactoside,Product,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O
14210,beta-Cubebene,Product,[H]C13(C(=C)CCC23(C(C)CCC(C(C)C)C12([H])))
14212,Glucosamine malate,Product,O=C(O)CC(O)C(=O)O.O[C@H]1[C@H](O)[C@H](O[C@@H](O)[C@@H]1N)CO
14212,Bacillithiol,Substrate,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CS)N)O)O)O
14223,"2,4-Dihydroxy-6-hydroxymethylpteridine",Product,c1c(nc2c(n1)[nH]c(=O)[nH]c2=O)CO
14223,6-Hydroxymethylpterin,Substrate,C1=C(N=C2C(=N1)NC(=NC2=O)N)CO
14224,"2,4-Dihydroxy-6-(1,2-dihydroxypropyl)pteridine",Product,C[C@H]([C@H](c1cnc2c(n1)c(=O)[nH]c(=O)[nH]2)O)O
14226,"2,4,7-Trihydroxypteridine",Product,c1c(=O)[nH]c2c(n1)c(=O)[nH]c(=O)[nH]2
14227,"2,4-Dihydroxy-6-((p-((1,3-dicarboxypropyl)carbamoyl)anilino)methyl)pteridine",Product,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)NCc2cnc3c(n2)c(=O)[nH]c(=O)[nH]3
14228,"2,4,6-Trihydroxypteridine",Product,c1c(=O)[nH]c2c(n1)[nH]c(=O)[nH]c2=O
14228,Xanthopterin,Substrate,c1c(=O)[nH]c2c(n1)[nH]c(nc2=O)N
14231,"2,4-Dihydroxy-6-(1,2-dihydroxypropyl)-7,8-dihydropteridine",Product,C[C@@H]([C@@H](c1cnc2c(n1)C(NC(=N2)O)O)O)O
14232,4-O-beta-D-Mannopyranosyl-N-acetyl-D-glucosamine,Product,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O
14233,"beta-1,4-D-Mannopyranosyl-beta-1,4-N-acetyl-D-glucosaminyl-beta-1,4-N-acetyl-D-glucosamine",Product,C/C(=N\[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)/N=C(\C)/O)O)/O
14236,Caffeine,Product,Cn2cnc1c2(C(=O)N(C)C(=O)N1(C))
14236,"1,7-Dimethylxanthine",Substrate,Cn2cnc1NC(=O)N(C)C(=O)c12
14237,Theobromine,Product,Cn2cnc1c2(C(=O)NC(=O)N1(C))
14237,7-Methylxanthine,Substrate,Cn1cnc2c1c(=O)[nH]c(=O)[nH]2
14239,Ecgonone methyl ester,Substrate,CN1[C@H]2CC[C@@H]1[C@H](C(=O)C2)C(=O)OC
14290,Diphosphoinositol tetrakisphosphate,Product,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O
14299,"Thymidine 3',5'-bisphosphate",Substrate,Cc1cn(c(=O)[nH]c1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)OP(=O)(O)O
14308,2-Methylpentadecanal,Product,CCCCCCCCCCCCCC(C)C=O
14308,2-Hydroxy-3-methylhexadecanoyl-CoA,Substrate,CCCCCCCCCCCCCC(C)C(C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O)O
14321,Se-Methyl-L-selenocysteine,Product,C[Se]CC(N)C(O)=O
14337,"(5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid",Substrate,CCC=CCC=CCC=CCC=CCC=CCCCC(O)=O
14337,"(5Z,8Z,10E,14Z,17Z)-(12S)-12-Hydroperoxyeicosapentaenoic acid",Product,CC/C=C\C/C=C\C[C@@H](/C=C/C=C\C/C=C\CCCC(=O)O)OO
14338,"(Z,Z,Z)-8,11,14-Eicosatrienoic acid",Substrate,CCCCCC=CCC=CCC=CCCCCCCC(O)=O
14338,"(8Z,10E,14Z)-(12S)-12-Hydroperoxyeicosa-8,10,14-trienoate",Product,CCCCC/C=C\C[C@@H](/C=C/C=C\CCCCCCC(=O)[O-])OO
14339,N-Acetylcysteine,Product,CC(=O)NC(CS)C(O)=O
14339,N-Acetyl-S-(1-hydroxy-2-oxopropyl)cysteine,Substrate,CC(C(=O)SCC(C(=O)O)NC(=O)C)O
14344,GD1,Product,c1c(c2c([nH]1)nc([nH]c2=O)N)C(N)S
14344,GT1,Substrate,Cc1c(c(c(cn1)COP(=O)(O)O)COC)O
14359,3-O-alpha-D-Glucopyranosyl-L-rhamnose,Product,C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O
14361,Carbon disulfide,Substrate,C(=S)=S
14363,"9beta-Pimara-7,15-dien-19-oate",Product,C[C@]1(CC[C@@H]2C(=CC[C@@H]3[C@@]2(CCC[C@]3(C)C(=O)[O-])C)C1)C=C
14363,"9beta-Pimara-7,15-diene",Substrate,CC1(CCCC2(C1CC=C3C2CCC(C3)(C)C=C)C)C
14367,"4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine 4-sulfate",Product,CC(=O)NC2C(O)OC(CO)C(OS(O)(=O)=O)C2(OC1OC(=CC(O)C1(O))C(O)=O)
14368,"4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine 6-sulfate",Product,CC(=O)NC2C(O)OC(COS(O)(=O)=O)C(O)C2(OC1OC(=CC(O)C1(O))C(O)=O)
14370,"Methyl-2,2-dimethyl-3-oxopropanoate",Product,CC(C)(C=O)C(=O)OC
14370,"Methyl-2,2-dimethyl-3-hydroxypropionate",Substrate,CC(C)(CO)C(=O)OC
14371,"3-((4-Amino-6-chloro-1,3,5-triazin-2-yl)amino)benzenesulfonate",Product,c1cc(cc(c1)S(=O)(=O)[O-])Nc2nc(nc(n2)Cl)N
14371,"2,2'-Disulfonyl azobenzene",Product,c1ccc(c(c1)/N=N/c2ccccc2S(=O)(=O)O)S(=O)(=O)O
14371,Reactive blue 5,Substrate,c1ccc2c(c1)C(=O)c3c(cc(c(c3C2=O)N)S(=O)(=O)O)Nc4ccc(c(c4)Nc5nc(nc(n5)Cl)Nc6cccc(c6)S(=O)(=O)O)S(=O)(=O)O
14372,p-Anisaldehyde,Product,COc1ccc(C=O)cc1
14372,4-Methoxymandelate,Substrate,COc1ccc(cc1)C(C(=O)O)O
14380,1-O-Vanilloyl-beta-D-glucose,Substrate,COc1cc(ccc1O)C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
14381,1-O-Feruloyl-beta-D-glucose,Substrate,COc1cc(ccc1O)/C=C/C(=O)OC2C(C(C(OC2O)CO)O)O
14382,1-O-4-Hydroxybenzoyl-beta-D-glucose,Substrate,c1cc(ccc1C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O
14395,Esculetin,Product,O=C1C=Cc2cc(O)c(O)cc2(O1)
14395,Esculin,Substrate,OCC3OC(Oc1cc2C=CC(=O)Oc2(cc1(O)))C(O)C(O)C3(O)
14396,Formononetin glucoside,Substrate,COc1ccc(cc1)c2coc3cc(ccc3c2=O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O
14397,Bisdiphosphoinositol tetrakisphosphate,Product,CC(=C)CCOP(=O)(O)O
14410,Paclitaxel,Substrate,CC(=O)OC5C(=O)C7(C)(C(O)CC1OCC1(OC(C)=O)C7(C(OC(=O)c2ccccc2)C6(O)(CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c4ccccc4)C(C)=C5C6(C)(C))))
14410,6-alpha-Hydroxypaclitaxel,Product,CC1=C2[C@H](C(=O)[C@]3([C@H]([C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C4=CC=CC=C4)NC(=O)C5=CC=CC=C5)O)O)OC(=O)C6=CC=CC=C6)[C@@]7(CO[C@@H]7[C@H]([C@@H]3O)O)OC(=O)C)C)OC(=O)C
14411,Amodiaquine,Substrate,CCN(CC)Cc1cc(ccc1(O))Nc3ccnc2cc(ccc23)Cl
14411,N-desethyl Amodiaquine,Product,c1cc(c(cc1Nc2ccnc3c2ccc(c3)Cl)CN)O
14412,Adenylyl sulfate,Product,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)O)O)N
14454,N-Acetylanthranilate,Product,CC(=O)Nc1ccccc1(C(O)=O)
14461,Isoniazid,Substrate,NNC(=O)c1ccncc1
14461,N-Acetylisoniazid,Product,CC(=O)NNC(=O)c1ccncc1
14463,1-Caffeoyl-beta-D-glucose,Product,OCC2OC(OC(=O)C=Cc1ccc(O)c(O)c1)C(O)C(O)C2(O)
14514,Questin,Product,COc1cc(O)cc2C(=O)c3cc(C)cc(O)c3(C(=O)c12)
14514,Emodin,Substrate,Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3(C(=O)c2(c1))
14535,Cidofovir,Substrate,NC=1C=CN(CC(CO)OCP(O)(O)=O)C(=O)N=1
14536,Adefovir,Substrate,Nc2ncnc1c2(ncn1(CCOCP(O)(O)=O))
14543,Benzoyl-L-citrulline-amide,Product,C1=CC=C(C=C1)C(=O)N[C@@H](CCCNC(=O)N)C(=O)N
14543,Benzoyl-L-arginine-amide,Substrate,C1=CC=C(C=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N
14546,3-O-Methyl-D-glucose,Substrate,CO[C@H]([C@H](C=O)O)[C@@H]([C@@H](CO)O)O
14559,Isoprimeverose,Substrate,C1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O)O)O
14583,Laminaritetraose,Product,C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)OC3C(C(C(C(O3)CO)O)OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O
14583,Laminaripentaose,Substrate,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O)O)O
14584,Laminarihexaose,Substrate,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](OC([C@@H]6O)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
14585,Laminariheptaose,Substrate,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@H]([C@@H]6O)O[C@H]([C@H](C=O)O)[C@@H]([C@@H](CO)O)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
14600,D-Citrulline,Product,C(C[C@H](C(=O)O)N)CNC(=O)N
14620,Nerolidol,Product,CC(=CCC/C(=C/CC[C@@](C)(C=C)O)/C)C
14621,(+)-Linalool,Product,C=CC(C)(O)CCC=C(C)C
14645,"5,5'-Dithiobis(2-nitrobenzoic acid)",Substrate,c1cc(c(cc1SSc2ccc(c(c2)C(=O)O)[N+](=O)[O-])C(=O)O)[N+](=O)[O-]
14645,2-Nitro-5-thiobenzoic acid,Product,c1cc(c(cc1S)C(=O)O)[N+](=O)[O-]
14653,4-Hydroxy-3-methyl-2-oxobutanoic acid,Product,CC(CO)C(=O)C(=O)O
14655,3-(Hydroxymethyl)-3-methyl-2-oxopentanoic acid,Product,CCC(C)(CO)C(=O)C(=O)O
14667,Fusidic acid,Substrate,[H]C12(CCC3(C)(C4(C)(CC(OC(C)=O)C(=C(CCC=C(C)C)C(O)=O)C4([H])(CC(O)C3([H])(C2(C)(CCC(O)C1(C)))))))
14667,3-oxo-Fusidic acid,Product,C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CCC1=O)C)[C@@H](C[C@@H]4[C@@]3(C[C@@H](C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C
14669,2-(1-Imidazolyl)-1-(4-methoxyphenyl)-2-methyl-1-propanol,Product,CC(C)(C(C1=CC=C(C=C1)OC)O)N2C=CN=C2
14669,2-(1-Imidazolyl)-1-(4-methoxyphenyl)-2-methyl-1-propanone,Substrate,CC(C)(C(=O)C1=CC=C(C=C1)OC)N2C=CN=C2
14682,D-2-Hydroxy-3-methylpentanoate,Product,CCC(C)[C@H](C(=O)[O-])O
14688,(13R)-HPOTrE,Product,C(/C=C\CCCCCCCC(=O)[O-])=C\[C@@H](C/C=C\CC)OO
14698,Nitrilotriacetic acid,Substrate,OC(=O)CN(CC(O)=O)CC(=O)O
14698,Iminodiacetate,Product,C(C(=O)[O-])NCC(=O)[O-]
14711,Ipsdienone,Product,CC(=CC(=O)CC(=C)C=C)C
14711,(4R)-Ipsdienol,Substrate,CC(=C[C@@H](CC(=C)C=C)O)C
14716,18-Hydroxyretinoic acid,Product,C/C(=C\C=C\C(=C\C(=O)O)\C)/C=C/C1=C(CCCC1(C)C)CO
14717,3-Hydroxyretinoic acid,Product,CC1=C(C(CC(C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C
14721,Tazarotenic acid,Substrate,CC1(C)CCSc2ccc(cc12)C#Cc1ccc(cn1)C(O)=O
14721,Tazarotenic acid sulfoxide,Product,CC1(CCS(=O)c2c1cc(cc2)C#Cc3ccc(cn3)C(=O)O)C
14724,Mangiferin,Product,OCC1OC(C(O)C(O)C1(O))c2c(O)cc3Oc4cc(O)c(O)cc4(C(=O)c3(c2(O)))
14724,Norathyriol,Substrate,Oc1cc(O)c2C(=O)c3cc(O)c(O)cc3(Oc2(c1))
14726,Carboxynorspermidine,Product,NCCCNCC[C@H](N)C(O)=O
14731,4-Methylcyclohexanol,Product,CC1CCC(CC1)O
14734,Citronellol,Product,C[C@H](CCC=C(C)C)CCO
14734,Citronellal,Substrate,CC(CCC=C(C)C)CC=O
14736,"2,4-Dimethyl-3-pentanone",Substrate,CC(C)C(=O)C(C)C
14736,"2,4-Dimethyl-3-pentanol",Product,CC(C)C(C(C)C)O
14742,"1,4-Cyclohexanedione",Substrate,O=C1CCC(=O)CC1
14742,"1,4-Cyclohexanediol",Product,C1CC(CCC1O)O
14743,Pivalyl-CoA,Product,CC(C)(C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)([O-])[O-])O
14746,N5-Phospho-L-glutamine,Product,C(CC(=O)NP(=O)(O)O)[C@@H](C(=O)O)N
14754,3-Methylsulfanylpropanamide,Product,CSCCC(=O)N
14755,2-Oxo-3-pentenoate,Product,CC=CC(=O)C(=O)[O-]
14755,"(2E)-2-Hydroxypenta-2,4-dienoic acid",Substrate,C=C/C=C(\C(=O)O)/O
14777,N-(p-Coumaroyl)tyramine,Product,C1=CC(=CC=C1CCNC(=O)/C=C/C2=CC=C(C=C2)O)O
14783,N-Benzoyltyramine,Product,c1ccc(cc1)C(=O)NCCc2ccc(cc2)O
14802,Methoxyhydroquinone,Substrate,COc1cc(ccc1O)O
14802,"Methoxy-1,4-benzoquinone",Product,COC1=CC(=O)C=CC1=O
14803,"2,6-Dimethoxybenzoquinone",Product,COC1=CC(=O)C=C(OC)C1(=O)
14803,"2,6-Dimethoxyhydroquinone",Substrate,COc1cc(cc(c1O)OC)O
14807,1(2H)-Naphthalenone,Product,O=C2C\C=C/c1ccccc12
14811,Syringol,Substrate,COc1cccc(OC)c1(O)
14811,Cerulignone,Product,COC1=CC(=C2C=C(C(=O)C(=C2)OC)OC)C=C(C1=O)OC
14820,2-Nitropropane,Substrate,CC(C)[N+](=O)[O-]
14821,2-Hydroxy-3-pentanone,Product,CCC(=O)C(C)O
14821,3-Nitro-2-pentanol,Substrate,CCC(C(C)O)[N+](=O)[O-]
14822,Nitrocyclohexane,Substrate,C1CCC(CC1)[N+](=O)[O-]
14832,"3-Hexen-1-ol, cis-",Substrate,CCC=CCCO
14832,(Z)-3-Hexen-1-ol acetate,Product,CC/C=C\CCOC(=O)C
14834,gamma-Glutamyl-isopropylamide,Substrate,CC(C)NC(=O)CC[C@@H](C(=O)[O-])[NH3+]
14835,L-Alaninol,Product,C[C@@H](CO)N
14835,N-(gamma-L-Glutamyl)-L-alaninol,Substrate,C[C@@H](CO)NC(=O)CC[C@@H](C(=O)[O-])[NH3+]
14836,Single-stranded DNA,Substrate,[*]C3CC(OP(O)(O)=O)C(COP(O)(=O)OC2CC([*])OC2(COP(O)(=O)OC1CC([*])OC1(COP(O)(O)=O)))O3
14837,Double-stranded DNA,Substrate,[*]C3CC(O)C(COP(O)(=O)OC2CC([*])OC2(COP(O)(=O)OC1CC([*])OC1(CO)))O3.[*]C3CC(O)C(COP(O)(=O)OC2CC([*])OC2(COP(O)(=O)OC1CC([*])OC1(CO)))O3
14840,"1,2-Dihydroxyhex-1-en-3-one",Substrate,CCCC(=O)C(=CO)O
14843,(3Z)-2-Keto-4-carboxy-3-hexenedioate,Product,C(/C(=C/C(=O)C(=O)O)/C(=O)O)C(=O)O
14843,(4E)-Oxalomesaconate,Substrate,C(/C(=C\C(=O)[O-])/C(=O)[O-])C(=O)C(=O)[O-]
14848,tRNA guanine,Substrate,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(O)C1(O))n3cnc2C(=O)NC(N)=Nc23))C5(O)
14855,13-HPODE,Product,CCCCCC(/C=C/C=C\CCCCCCCC(=O)O)OO
14857,"(9Z,11E)-(13R)-13-Hydroperoxyoctadeca-9,11-dienoate",Product,CCCCC[C@H](/C=C/C=C\CCCCCCCC(=O)[O-])OO
14859,2-Methylisoborneol,Product,CC1(C2CCC1(C(C2)(C)O)C)C
14859,(E)-2-Methylgeranyl diphosphate,Substrate,CC(=CCC/C(=C(\C)/COP(=O)(O)OP(=O)(O)O)/C)C
14862,"D-Talono-1,4-lactone",Product,C([C@H]([C@H]1[C@@H]([C@@H](C(=O)O1)O)O)O)O
14864,"3alpha-Hydroxy-ent-cassa-12,15-diene",Product,C[C@H]1[C@H]2CC[C@H]3[C@]([C@@H]2CC=C1C=C)(CC[C@H](C3(C)C)O)C
14864,"ent-Cassa-12,15-diene",Substrate,C[C@H]1[C@H]2CC[C@H]3[C@]([C@@H]2CC=C1C=C)(CCCC3(C)C)C
14865,ent-Sandaracopimaradien-3beta-ol,Product,C[C@]1(CC[C@@H]2C(=C1)CC[C@H]3[C@]2(CC[C@H](C3(C)C)O)C)C=C
14865,ent-Sandaracopimaradiene,Substrate,C[C@]1(CC[C@@H]2C(=C1)CC[C@H]3[C@]2(CCCC3(C)C)C)C=C
14867,5-Methylthiopentanaldoxime,Product,CSCCCCC=NO
14867,Dihomomethionine,Substrate,CSCCCCC(C(=O)O)N
14868,6-Methylthiohexanaldoxime,Product,CSCCCCCC=NO
14868,Trihomomethionine,Substrate,CSCCCCCC(C(=O)O)N
14869,7-Methylthioheptanaldoxime,Product,CSCCCCCCC=NO
14869,Tetrahomomethionine,Substrate,CSCCCCCCC(C(=O)O)N
14870,8-Methylthiooctanaldoxime,Product,CSCCCCCCCC=NO
14870,Pentahomomethionine,Substrate,CSCCCCCCCC(C(=O)O)N
14871,9-Methylthiononanaldoxime,Product,CSCCCCCCCCC=NO
14871,Hexahomomethionine,Substrate,CSCCCCCCCCC(C(=O)O)N
14874,N-Oleoyl glycine,Product,CCCCCCCC/C=C\CCCCCCCC(=O)NCC(=O)O
14921,"P1,P5-Bis(5'-adenosyl) pentaphosphate",Substrate,Nc6ncnc1c6(ncn1C5OC(COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O))
14926,"2-Deoxy-D-ribose 1,5-bisphosphate",Product,OC1CC(OC1(COP(O)(O)=O))OP(O)(O)=O
14930,Nicotine blue leuco form,Product,Oc1cc(c(O)nc1O)-c1cc(O)c(O)nc1O
14930,Nicotine blue,Substrate,C\1=C(C(=O)N=C(/C1=C/2\C=C(C(=O)N=C2O)O)O)O
14931,2-Arachidonoylglycerol,Substrate,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)CO
14936,5-Phenyl-4E-pentenol,Product,c1ccc(cc1)/C=C/CCCO
14936,trans-5-Phenyl-4-pentenyl hydroperoxide,Substrate,c1ccc(cc1)/C=C/CCCOO
14947,Lactitol,Substrate,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O
14948,Lactulose,Substrate,OCC2OC(OC1C(CO)OC(O)(CO)C1(O))C(O)C(O)C2(O)
14971,8-oxo-GTP,Substrate,C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=C(C(=O)N=C(N3)N)NC2=O)O)O)OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-]
14974,O-Methyleugenol,Product,C=CCc1ccc(OC)c(c1)OC
14987,Bromide,Product,[Br-]
14987,2-S-Glutathionyl acetate,Product,C(CC(=O)NC(CSCC(=O)O)C(=O)NCC(=O)O)C(C(=O)O)N
14987,Bromoacetate,Substrate,C(C(=O)[O-])Br
14990,3-Fluorobenzyl alcohol,Product,c1cc(cc(c1)F)CO
14990,3-Fluorobenzaldehyde,Substrate,c1cc(cc(c1)F)C=O
14991,Isopropylbenzaldehyde,Substrate,CC(C)c1ccccc1C=O
14991,2-Isopropylbenzyl alcohol,Product,CC(C)c1ccccc1CO
15009,"1-Phenyl-1,2-ethanediol",Product,C1=CC=C(C=C1)C(CO)O
15030,Tetrahydropteroyl di-L-glutamate,Substrate,C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-]
15030,"5,10-Methylenetetrahydropteroyl di-L-glutamate",Product,C1[C@@H]2CN(CN2C3=C(N1)NC(=NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-]
15031,Tetrahydropteroyl tri-L-glutamate,Substrate,C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]
15031,"5,10-Methylenetetrahydropteroyl tri-L-glutamate",Product,C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]
15032,Tetrahydropteroyl tetra-L-glutamate,Substrate,C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]
15032,"5,10-Methylenetetrahydropteroyl tetra-L-glutamate",Product,C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]
15033,Tetrahydropteroyl hexa-L-glutamate,Substrate,NC1=NC2=C(N[C@@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)CN2)C(=O)N1
15033,"5,10-Methylenetetrahydropteroyl hexa-L-glutamate",Product,NC1=NC2=C(N3CN(C[C@H]3CN2)C2=CC=C(C=C2)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(=O)N1
15034,Tetrahydropteroyl penta-L-glutamate,Substrate,C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]
15034,"5,10-Methylenetetrahydropteroyl penta-L-glutamate",Product,C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]
15035,Tetrahydropteroyl hepta-L-glutamate,Substrate,NC1=NC2=C(N[C@@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)CN2)C(=O)N1
