MW,logP,TPSA,Rings Count,Aromatic Rings,Heavy atoms count,Aliphatic Rings,CSP3,BalabanJ,Rotatable Bonds,H-bond donor,H-bond acceptor,Smiles
285.168856216,-0.44839999999999797,112.72999999999999,1,1,20,1,0.7692307692307693,2.428734557011699,6,3,4,CC(C)CC(N)C(=O)NCC(=O)N1CCCC1(C(O)=O)
573.2798632079999,0.6265000000000045,174.45,3,2,41,2,0.5714285714285714,1.505169633996408,12,4,7,CC(C)CC(NC(=O)C2CCCN2(C(=O)CNC(=O)OCc1ccccc1))C(=O)NCC(=O)N3CCCC3(C(O)=O)
188.083729624,2.867840000000002,40.46,2,0,14,0,0.16666666666666666,3.021805296135276,0,2,2,Cc1c(c(c2ccccc2c1O)O)C
186.06807956,2.402000000000001,34.14,2,1,14,1,0.16666666666666666,2.7318273616973707,0,0,2,CC1=C(C(=O)c2ccccc2C1=O)C
74.048012812,0.22939999999999994,32.67,0,0,5,0,1.0,2.825749368745867,1,0,2,CN(C)N=O
60.032362748,-0.11280000000000007,41.46,0,0,4,0,1.0,2.2968352619191386,1,1,2,CNN=O
571.1061655418198,-7.382699999999994,319.7,3,2,38,2,0.7222222222222222,1.7416538066994094,10,8,19,C1=CC(=NC(N1[C@@H]2O[C@H](COP(O[C@]3(C[C@H](O)[C@@H](O)[C@@](O3)([C@@H]([C@@H](CO)O)O)[H])C(=O)[O-])(=O)[O-])[C@H]([C@H]2O)O)=O)N c1cn(c(=O)nc1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])O[C@]3(C[C@@H]([C@H]([C@@H](O3)[C@@H]([C@@H](CO)O)O)O)O)C(=O)[O-])O)O
268.07943209200005,-4.172999999999997,175.75,0,0,18,0,0.7777777777777778,4.487075577150181,8,7,8,C([C@@H]([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O)C(=O)C(=O)O
925.2017933639996,-3.614799999999994,449.21999999999986,9,3,63,3,0.5,0.9095785466629785,14,10,29,Nc9ncnc1c9(ncn1C8OC(COP(O)(=O)OC5C(O)C(OC5(COP(O)(=O)OC2C(O)C(OC2(CO))n4cnc3c(N)ncnc34))n7cnc6c(N)ncnc67)C(O)C8(O))
236.083077992,-0.6763999999999977,126.63999999999999,0,0,15,0,0.75,3.397856786602955,8,4,5,C(CSCC[C@@H](C(=O)O)N)[C@@H](C(=O)O)N
208.051777864,-1.456599999999999,126.63999999999999,0,0,13,0,0.6666666666666666,3.559599938256416,6,4,5,C([C@@H](C(=O)O)N)SC[C@@H](C(=O)O)N
118.02660867200001,-0.9775,74.6,0,0,8,0,0.5,3.4904530666021536,3,2,3,C(CO)C(=O)C(=O)O
160.00188500782002,-4.1937,117.56,0,0,11,0,0.4,3.953866712645315,4,1,6,C([C@@H](C(=O)[O-])O)C(=O)C(=O)[O-]
312.063388104,2.2765000000000004,74.97,5,3,23,3,0.29411764705882354,1.9425915503617335,1,0,6,COc4cc2OC1OC=CC1c2c5OC(=O)C=3C(=O)CCC=3c45
328.05830272399993,1.4876999999999998,87.5,6,4,24,4,0.4117647058823529,1.7401157871167454,1,0,7,COc1cc2c(c3c1c4c(c(=O)o3)C(=O)CC4)[C@@H]5[C@@H]6[C@@H](O6)O[C@@H]5O2
328.058302724,1.7674,95.2,5,3,24,3,0.29411764705882354,1.9554494299452596,1,1,7,COc1cc2c(c3c1c4c(c(=O)o3)C(=O)CC4O)C5C=COC5O2
270.103813436,1.78302,75.27000000000001,1,0,18,0,0.4166666666666667,2.6444911926355648,5,2,3,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
286.09872805599997,0.9669000000000001,95.50000000000001,1,0,19,0,0.4166666666666667,2.6634211610537495,6,3,4,CCCCNC(=O)NS(=O)(=O)c1ccc(cc1)CO
278.02002297,3.6130200000000023,27.69,1,0,16,0,0.4,2.9050136490373255,5,0,5,COP(OC)(Oc1ccc(c(C)c1)SC)=S
294.01493759,2.628520000000001,44.760000000000005,1,0,17,0,0.4,2.9896494871249084,5,0,5,Cc1cc(ccc1S(=O)C)OP(=S)(OC)OC
262.04286659,3.4966200000000027,44.760000000000005,1,0,16,0,0.4,2.9050136490373246,5,0,5,Cc1cc(ccc1SC)OP(=O)(OC)OC
310.00985221,2.29462,61.83000000000001,1,0,18,0,0.4,3.101045150263473,5,0,6,Cc1cc(ccc1S(=O)(=O)C)OP(=S)(OC)OC
269.08341234,1.6136999999999997,98.25999999999999,1,0,18,0,0.36363636363636365,2.560820897338384,6,2,5,CSCC[C@@H](C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])N
463.17433552,2.957320000000001,117.95,4,1,34,1,0.28,1.324255414749538,6,2,6,Cc1cc(=O)oc2c1ccc(c2)NC(=O)[C@@H]3CCCN3C(=O)CNC(=O)OCc4ccccc4
148.02514587191,-5.5424,128.13,0,0,10,0,0.5,4.069511908932011,3,2,5,[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])[NH3+]
136.125200512,2.9987000000000013,0.0,2,2,10,2,0.8,2.1301442252099365,0,0,0,[H]C12(CC=C(C)CC2([H])(C1(C)(C)))
359.0852457439999,-2.3505999999999996,169.38,3,2,25,2,0.5,1.7919157711269356,3,6,10,C1=CC2=C(C=C1O)OC(C(=O)N2O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
159.17354767199998,0.05380000000000129,64.07,0,0,11,0,1.0,2.6909155266923976,8,3,3,C(CCN)CCNCCCN
151.063328528,1.0554,52.32,1,0,11,0,0.125,3.0326621558006566,1,1,3,COC(=O)c1ccccc1N
135.04515304391,0.35851999999999995,40.129999999999995,1,0,10,0,0.125,3.1529414466808685,1,0,2,CC1=CC=CC=C1C(=O)[O-]
368.2198887439999,3.7484000000000024,104.06000000000002,1,1,26,1,0.7,2.542580958698527,13,3,5,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O)OO
186.06807956,2.764800000000001,40.46,2,0,14,0,0.0,2.483814803753657,1,2,2,c1ccc(cc1)c2ccc(c(c2)O)O
162.115698448,1.8483,16.130000000000003,2,1,12,1,0.5,2.194591657785846,1,0,2,CN2CCCC2(c1cccnc1)
176.094963004,1.3749,33.2,2,1,13,1,0.4,2.236360159695857,1,0,2,CN1C(CCC1=O)c2cccnc2
131.058243148,-1.2062000000000006,69.56,1,1,9,1,0.8,2.491483529915914,1,3,3,C1CN[C@H](C1O)C(=O)O
478.1111261439998,-0.23589999999999983,199.51,4,1,34,1,0.3181818181818182,1.9154311450144614,5,7,12,COc1cc(ccc1O)c2c(c(=O)c3c(cc(cc3o2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O
301.07066455609,3.2119000000000004,101.45000000000002,3,0,22,0,0.0625,2.246383746037589,2,4,5,COc1cc(ccc1(O))c2[o+]c3cc(O)cc(O)c3(cc2(O))
328.05830272399993,1.3804999999999998,95.2,5,3,24,3,0.29411764705882354,1.9701597323104814,1,1,7,COc1cc2c(c3c1c4c(c(=O)o3)C(=O)CC4)[C@@]5(C=CO[C@@H]5O2)O
300.063388104,2.5854000000000004,100.13,3,0,22,0,0.0625,2.2645852705392153,2,3,6,COc1ccc(cc1(O))C2=COc3cc(O)cc(O)c3(C2(=O))
231.137162164,1.55042,30.17,2,0,17,0,0.3076923076923077,2.730260472737881,2,0,4,CC2=C(C(=O)N(c1ccccc1)N2(C))N(C)C
217.1215121,1.52612,38.96,2,0,16,0,0.25,2.721515726022772,2,1,4,Cc1c(c(=O)n(n1C)c2ccccc2)NC
195.068413908,2.6813000000000002,32.86,3,0,15,0,0.0,2.7022463452458085,0,1,1,c1ccc2c(c1)c3ccccc3[nH]c2=O
179.073499288,3.3880000000000017,12.89,3,0,14,0,0.0,2.6103186874159423,0,0,1,c1ccc2c(c1)cnc3c2cccc3
253.11748934,-1.3073,130.05,2,0,18,0,0.5,2.265207858895495,5,4,7,NC1=NC(=O)c2ncn(CCC(CO)CO)c2(N1)
237.12257472,-0.6006000000000002,110.08000000000001,2,0,17,0,0.5,2.1551101494899303,5,3,7,c1c2c(nc(n1)N)n(cn2)CCC(CO)CO
758.5694316020899,11.57599999999999,108.36000000000001,0,0,52,0,0.8571428571428571,4.40534513227055,38,1,7,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC
464.0954760799998,-0.5388999999999997,210.50999999999996,4,1,33,1,0.2857142857142857,1.9090272550053893,4,8,12,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O
204.187800768,4.270900000000004,0.0,3,3,15,3,0.8666666666666667,1.914652207865527,1,0,0,[H]C13(C(=C)CCC23(C(C)CCC(C(C)C)C12([H])))
194.043990052,-1.5013000000000003,111.73,2,0,14,0,0.14285714285714285,2.889878699115794,1,3,5,c1c(nc2c(n1)[nH]c(=O)[nH]c2=O)CO
193.059974464,-1.2124000000000004,117.78,2,0,14,0,0.14285714285714285,2.822080944244137,1,3,6,C1=C(N=C2C(=N1)NC(=NC2=O)N)CO
238.0702048,-1.5794,131.96,2,0,17,0,0.3333333333333333,2.6601393147617256,2,4,6,C[C@H]([C@H](c1cnc2c(n1)c(=O)[nH]c(=O)[nH]2)O)O
180.028339988,-1.7003000000000004,111.47,2,0,13,0,0.0,3.1215241986373408,0,3,4,c1c(=O)[nH]c2c(n1)c(=O)[nH]c(=O)[nH]2
442.12369691600003,-0.3336999999999985,207.22999999999996,3,0,32,0,0.21052631578947367,1.6276631681530365,9,6,8,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)NCc2cnc3c(n2)c(=O)[nH]c(=O)[nH]3
180.028339988,-1.7003000000000004,111.47,2,0,13,0,0.0,3.1242702639097746,0,3,4,c1c(=O)[nH]c2c(n1)[nH]c(=O)[nH]c2=O
179.0443244,-1.4114000000000004,117.52,2,0,13,0,0.0,3.0349988488458286,0,3,5,c1c(=O)[nH]c2c(n1)[nH]c(nc2=O)N
240.085854864,-0.9695999999999998,131.09,2,1,17,1,0.4444444444444444,2.406578228370606,2,5,7,C[C@@H]([C@@H](c1cnc2c(n1)C(NC(=N2)O)O)O)O
383.1427606199999,-5.253399999999992,198.39999999999998,2,2,26,2,0.9285714285714286,2.164485710810864,5,8,11,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O
586.2221331359999,-5.604799999999988,293.4,3,3,40,3,0.9090909090909091,1.8737117235959424,9,11,16,C/C(=N\[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)/N=C(\C)/O)O)/O
194.08037556,-1.0293,61.82,2,0,14,0,0.375,3.221281081084588,0,0,6,Cn2cnc1c2(C(=O)N(C)C(=O)N1(C))
180.064725496,-1.0397,72.68,2,0,13,0,0.2857142857142857,3.157637675041537,0,1,5,Cn2cnc1NC(=O)N(C)C(=O)c12
180.064725496,-1.0397,72.68,2,0,13,0,0.2857142857142857,3.1784609855062733,0,1,5,Cn2cnc1c2(C(=O)NC(=O)N1(C))
166.049075432,-1.0501000000000003,83.53999999999999,2,0,12,0,0.16666666666666666,3.132863011461105,0,2,4,Cn1cnc2c1c(=O)[nH]c(=O)[nH]2
197.10519334,0.2111999999999996,46.61,2,2,14,2,0.8,2.22440598422717,1,0,4,CN1[C@H]2CC[C@@H]1[C@H](C(=O)C2)C(=O)OC
659.8613712360001,-3.132600000000001,400.56000000000006,1,1,36,1,1.0,4.041377738873488,12,12,12,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O
402.02293259199985,-1.2802799999999999,197.60999999999999,2,1,25,1,0.6,2.2627370478158175,6,5,8,Cc1cn(c(=O)[nH]c1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)OP(=O)(O)O
240.24531564400002,5.522500000000005,17.07,0,0,17,0,0.9375,2.9600627786783726,13,0,1,CCCCCCCCCCCCCC(C)C=O
1035.3554392260003,3.362800000000005,383.86000000000007,3,1,67,1,0.7894736842105263,1.349116501765829,33,10,20,CCCCCCCCCCCCCC(C)C(C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O)O
182.979849828,-0.4311000000000003,63.32,0,0,8,0,0.75,3.3180871972839956,3,2,2,C[Se]CC(N)C(O)=O
302.2245802,5.9927000000000055,37.3,0,0,22,0,0.45,3.4564769754666655,13,1,1,CCC=CCC=CCC=CCC=CCC=CCCCC(O)=O
334.21440943999994,5.460800000000005,66.76,0,0,24,0,0.45,3.8500931157605764,14,2,3,CC/C=C\C/C=C\C[C@@H](/C=C/C=C\C/C=C\CCCC(=O)O)OO
306.255880328,6.440700000000006,37.3,0,0,22,0,0.65,3.285022373957844,15,1,1,CCCCCC=CCC=CCC=CCCCCCCC(O)=O
337.23843311590997,4.574100000000003,69.59,0,0,24,0,0.65,3.670369527315723,16,1,4,CCCCC/C=C\C[C@@H](/C=C/C=C\CCCCCCC(=O)[O-])OO
163.030314148,-0.4945,66.4,0,0,10,0,0.6,3.833483296499401,3,3,3,CC(=O)NC(CS)C(O)=O
235.051443516,-0.7837000000000001,103.7,0,0,15,0,0.625,4.131704208521753,5,3,5,CC(C(=O)SCC(C(=O)O)NC(=O)C)O
211.052780908,-0.27950000000000036,113.58,2,0,14,0,0.14285714285714285,2.8600743329653007,1,5,5,c1c(c2c([nH]1)nc([nH]c2=O)N)C(N)S
263.05587379800005,0.8513199999999996,109.11000000000001,1,0,17,0,0.4444444444444444,2.9820774592350796,5,3,5,Cc1c(c(c(cn1)COP(=O)(O)O)COC)O
326.12129690399996,-4.369599999999996,169.29999999999998,2,2,22,2,1.0,2.100144834540453,3,7,10,C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O
75.944142,1.0181,0.0,0,0,3,0,0.0,3.2659863237109046,0,0,2,C(=S)=S
301.21730374791,3.871500000000003,40.129999999999995,3,3,22,3,0.75,1.975928826825636,2,0,2,C[C@]1(CC[C@@H]2C(=CC[C@@H]3[C@@]2(CCC[C@]3(C)C(=O)[O-])C)C1)C=C
272.250401024,6.141500000000006,0.0,3,3,20,3,0.8,1.9419827314286136,1,0,0,CC1(CCCC2(C1CC=C3C2CCC(C3)(C)C=C)C)C
459.0682753519999,-4.179599999999993,238.60999999999996,2,2,30,2,0.7142857142857143,2.414286086468991,7,7,12,CC(=O)NC2C(O)OC(CO)C(OS(O)(=O)=O)C2(OC1OC(=CC(O)C1(O))C(O)=O)
459.0682753519999,-4.179599999999993,238.60999999999993,2,2,30,2,0.7142857142857143,2.26410736362682,7,7,12,CC(=O)NC2C(O)OC(COS(O)(=O)=O)C(O)C2(OC1OC(=CC(O)C1(O))C(O)=O)
130.06299418,0.38449999999999995,43.370000000000005,0,0,9,0,0.6666666666666666,4.135118772288504,2,0,3,CC(C)(C=O)C(=O)OC
132.078644244,0.1779,46.53,0,0,9,0,0.8333333333333334,3.970539116982576,2,1,3,CC(C)(CO)C(=O)OC
299.99636134391005,0.7548999999999999,133.92000000000002,2,0,19,0,0.0,2.3344847274667986,3,2,8,c1cc(cc(c1)S(=O)(=O)[O-])Nc2nc(nc(n2)Cl)N
341.9980280399999,2.5954000000000006,133.45999999999998,2,0,22,0,0.0,2.525926064618774,4,2,6,c1ccc(c(c1)/N=N/c2ccccc2S(=O)(=O)O)S(=O)(=O)O
773.0071451400003,3.8535000000000004,298.0299999999999,6,1,51,1,0.0,1.4244477713332155,9,7,15,c1ccc2c(c1)C(=O)c3c(cc(c(c3C2=O)N)S(=O)(=O)O)Nc4ccc(c(c4)Nc5nc(nc(n5)Cl)Nc6cccc(c6)S(=O)(=O)O)S(=O)(=O)O
136.052429496,1.5076999999999998,26.3,1,0,10,0,0.125,2.895351845489354,2,0,2,COc1ccc(C=O)cc1
182.0579088,0.8131999999999999,66.76,1,0,13,0,0.2222222222222222,2.8531570402611086,3,2,3,COc1ccc(cc1)C(C(=O)O)O
330.09508215599993,-1.6424999999999998,145.91000000000003,2,1,23,1,0.5,2.124263448136911,4,5,9,COc1cc(ccc1O)C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
356.11073221999993,-1.2429000000000003,145.91000000000003,2,1,25,1,0.4375,2.0167586459279954,5,5,9,COc1cc(ccc1O)/C=C/C(=O)OC2C(C(C(OC2O)CO)O)O
300.08451747199996,-1.6511000000000007,136.68,2,1,21,1,0.46153846153846156,2.0684879074888576,3,5,8,c1cc(ccc1C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O
178.026608672,1.2042,70.67,2,0,13,0,0.0,2.888000096213166,0,2,4,O=C1C=Cc2cc(O)c(O)cc2(O1)
340.07943209199993,-1.3227000000000004,149.82,3,1,24,1,0.4,1.8940464156872352,3,5,9,OCC3OC(Oc1cc2C=CC(=O)Oc2(cc1(O)))C(O)C(O)C3(O)
430.1263822839999,0.6472999999999995,138.82000000000002,4,1,31,1,0.3181818181818182,1.6059857607393944,5,4,9,COc1ccc(cc1)c2coc3cc(ccc3c2=O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O
166.039495462,1.0618999999999998,66.76,0,0,10,0,0.6,3.3863376396888714,4,2,2,CC(=C)CCOP(=O)(O)O
853.3309553119999,3.735700000000003,221.29,7,4,62,4,0.44680851063829785,1.3874476640402014,10,4,14,CC(=O)OC5C(=O)C7(C)(C(O)CC1OCC1(OC(C)=O)C7(C(OC(=O)c2ccccc2)C6(O)(CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c4ccccc4)C(C)=C5C6(C)(C))))
869.325869932,2.7065,241.51999999999995,7,4,63,4,0.44680851063829785,1.4007042020638085,10,5,15,CC1=C2[C@H](C(=O)[C@]3([C@H]([C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C4=CC=CC=C4)NC(=O)C5=CC=CC=C5)O)O)OC(=O)C6=CC=CC=C6)[C@@]7(CO[C@@H]7[C@H]([C@@H]3O)O)OC(=O)C)C)OC(=O)C
355.145140004,5.179200000000004,48.39,3,0,25,0,0.25,1.9078862505736291,6,2,4,CCN(CC)Cc1cc(ccc1(O))Nc3ccnc2cc(ccc23)Cl
299.082539748,3.7961000000000023,71.17,3,0,21,0,0.0625,2.0173538442792234,3,3,4,c1cc(c(cc1Nc2ccnc3c2ccc(c3)Cl)CN)O
427.01989927799985,-2.0358999999999985,229.43999999999997,3,1,27,1,0.5,1.7576845649395345,6,5,13,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)O)O)N
179.058243148,1.3432,66.4,1,0,13,0,0.1111111111111111,3.0435273546341013,2,2,2,CC(=O)Nc1ccccc1(C(O)=O)
137.058911844,-0.3149000000000006,68.00999999999999,1,0,10,0,0.0,2.8526279288191434,1,2,3,NNC(=O)c1ccncc1
179.069476528,-0.1375000000000004,71.09,1,0,13,0,0.125,2.544573341953591,1,2,3,CC(=O)NNC(=O)c1ccncc1
342.09508215599993,-1.5459000000000005,156.91,2,1,24,1,0.4,2.000082052378499,4,6,9,OCC2OC(OC(=O)C=Cc1ccc(O)c(O)c1)C(O)C(O)C2(O)
284.068473484,2.1902200000000005,83.83000000000001,3,1,21,1,0.125,2.382552632942175,1,2,5,COc1cc(O)cc2C(=O)c3cc(C)cc(O)c3(C(=O)c12)
270.05282342000004,1.88722,94.83000000000001,3,1,20,1,0.06666666666666667,2.395675330053908,0,3,5,Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3(C(=O)c2(c1))
279.06202179800005,-1.6618000000000002,147.89999999999998,1,0,18,0,0.5,2.6810216144533685,6,4,7,NC=1C=CN(CC(CO)OCP(O)(O)=O)C(=O)N=1
273.062690494,-0.4397000000000003,136.38000000000002,2,0,18,0,0.375,2.0039042896376533,5,3,7,Nc2ncnc1c2(ncn1(CCOCP(O)(O)=O))
278.137890436,-0.2811999999999987,127.30999999999999,1,0,20,0,0.3076923076923077,2.4854666084663135,7,4,3,C1=CC=C(C=C1)C(=O)N[C@@H](CCCNC(=O)N)C(=O)N
277.15387484800004,-0.6760999999999975,136.59,1,0,20,0,0.3076923076923077,2.5286935868602707,7,4,3,C1=CC=C(C=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N
194.079038168,-2.724699999999998,107.22000000000001,0,0,13,0,0.8571428571428571,4.289709756789863,6,4,6,CO[C@H]([C@H](C=O)O)[C@@H]([C@@H](CO)O)O
312.10564683999996,-4.915499999999996,177.14,1,1,21,1,0.9090909090909091,2.4510878829168714,7,7,10,C1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O)O)O
666.2218583640001,-9.748800000000008,347.83000000000004,4,4,45,4,1.0,1.5275735191529691,10,14,21,C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)OC3C(C(C(C(O3)CO)O)OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O
828.2746817840002,-11.92460000000002,426.9800000000001,5,5,56,5,1.0,1.335173648050905,13,17,26,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O)O)O
990.3275052040004,-14.100400000000027,506.13000000000017,6,6,67,6,1.0,1.184495361438963,16,20,31,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](OC([C@@H]6O)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
1152.3803286240002,-16.43360000000003,593.1200000000002,6,6,78,6,0.9761904761904762,1.1913334151196981,23,23,36,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@H]([C@@H]6O)O[C@H]([C@H](C=O)O)[C@@H]([C@@H](CO)O)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
175.095691276,-1.1531999999999996,118.43999999999998,0,0,12,0,0.6666666666666666,3.3118352065890764,5,4,3,C(C[C@H](C(=O)O)N)CNC(=O)N
222.198365452,4.396300000000004,20.23,0,0,16,0,0.6,3.8771138067004154,7,1,1,CC(=CCC/C(=C/CC[C@@](C)(C=C)O)/C)C
154.135765196,2.6698000000000013,20.23,0,0,11,0,0.6,3.705911539178391,4,1,1,C=CC(C)(O)CCC=C(C)C
395.9722072159999,3.698800000000002,160.88,2,0,26,0,0.0,2.261696959208268,7,2,8,c1cc(c(cc1SSc2ccc(c(c2)C(=O)O)[N+](=O)[O-])C(=O)O)[N+](=O)[O-]
198.99392864,1.5817000000000003,80.44,1,0,13,0,0.0,3.348659071315219,2,2,4,c1cc(c(cc1S)C(=O)O)[N+](=O)[O-]
132.042258736,-0.7315,74.6,0,0,9,0,0.6,3.880888247861727,3,2,3,CC(CO)C(=O)C(=O)O
160.073558864,0.048699999999999743,74.6,0,0,11,0,0.7142857142857143,4.502733500938858,4,2,3,CCC(C)(CO)C(=O)C(=O)O
516.3450892559999,5.666100000000007,104.06,4,4,37,4,0.8064516129032258,1.8204996345856932,5,3,5,[H]C12(CCC3(C)(C4(C)(CC(OC(C)=O)C(=C(CCC=C(C)C)C(O)=O)C4([H])(CC(O)C3([H])(C2(C)(CCC(O)C1(C)))))))
514.3294391919999,5.874300000000007,100.90000000000002,4,4,37,4,0.7741935483870968,1.8268890022652957,5,2,5,C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CCC1=O)C)[C@@H](C[C@@H]4[C@@]3(C[C@@H](C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C
246.136827816,2.3604000000000003,47.28,2,0,18,0,0.35714285714285715,2.266814156990141,4,1,4,CC(C)(C(C1=CC=C(C=C1)OC)O)N2C=CN=C2
244.121177752,2.5097000000000005,44.120000000000005,2,0,18,0,0.2857142857142857,2.299534147085437,4,0,4,CC(C)(C(=O)C1=CC=C(C=C1)OC)N2C=CN=C2
131.07136779191,-0.8567,60.36,0,0,9,0,0.8333333333333334,3.7161367711827205,3,1,3,CCC(C)[C@H](C(=O)[O-])O
309.20713298791,3.7939000000000025,69.59,0,0,22,0,0.6111111111111112,3.570823324063871,14,1,4,C(/C=C\CCCCCCCC(=O)[O-])=C\[C@@H](C/C=C\CC)OO
191.042987008,-1.4577999999999993,115.14,0,0,13,0,0.5,4.095996370610992,6,3,4,OC(=O)CN(CC(O)=O)CC(=O)O
131.02295479982,-3.924199999999999,92.28999999999999,0,0,9,0,0.5,3.1028259423155777,4,1,5,C(C(=O)[O-])NCC(=O)[O-]
150.104465068,2.654000000000001,17.07,0,0,11,0,0.3,3.9890277012695403,4,0,1,CC(=CC(=O)CC(=C)C=C)C
152.120115132,2.4458,20.23,0,0,11,0,0.4,3.873917815996646,4,1,1,CC(=C[C@@H](CC(=C)C=C)O)C
316.20384475599997,4.575000000000005,57.53,1,1,23,1,0.45,2.8611338261383215,6,2,2,C/C(=C\C=C\C(=C\C(=O)O)\C)/C=C/C1=C(CCCC1(C)C)CO
316.20384475599997,4.573400000000004,57.53,1,1,23,1,0.45,2.8361545154634173,5,2,2,CC1=C(C(CC(C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C
323.09799978399997,3.953000000000003,50.190000000000005,3,1,23,1,0.2631578947368421,1.8826522267594212,1,1,3,CC1(C)CCSc2ccc(cc12)C#Cc1ccc(cn1)C(O)=O
339.092914404,2.9685000000000006,67.26,3,1,24,1,0.2631578947368421,1.9227433603815371,1,1,3,CC1(CCS(=O)c2c1cc(cc2)C#Cc3ccc(cn3)C(=O)O)C
422.0849113959999,-0.7165000000000006,201.27999999999997,4,1,30,1,0.3157894736842105,1.9765820248377874,2,8,11,OCC1OC(C(O)C(O)C1(O))c2c(O)cc3Oc4cc(O)c(O)cc4(C(=O)c3(c2(O)))
260.032087976,1.7685999999999988,111.13000000000001,3,0,19,0,0.0,2.6012922784877808,0,4,6,Oc1cc(O)c2C(=O)c3cc(O)c(O)cc3(Oc2(c1))
175.132076784,-1.2731999999999977,101.37,0,0,12,0,0.8571428571428571,3.138700836396245,7,4,4,NCCCNCC[C@H](N)C(O)=O
114.104465068,1.5574,20.23,1,1,8,1,1.0,2.1923771580194713,0,1,1,CC1CCC(CC1)O
